text,label
indonesia indonesia indonesia,0
dimana ini ya allah,0
pamulaan tarjadinya kurang stok,0
astaghfirullah kada nnangka disana sampai kayaitu amuntai asa blm tumbar kaya itu pang asa kadada tadangr kcuali aku ha nang kada tahu,0
ngerinya,0
daerah mana ,0
pantas bebarapa hari lalu pas lewat banyak nang dibongkar ulang ,0
ayo parak sudah,0
ulun handak kaya megaproyek sekumpul aja sudah supaya ada mamparhatikan,0
haduh,0
itu nang pas viral jadi katahuan amun amun nang kada viral ada jua harapan kainanya proyek apapun diawasi supaya kadada kajadian lagi kualitas rendah untung jaman canggih jadi lakas viralnya jadi masyarakat kawa mambantu mangawasi,0
jangan main main proyek disekumpul,0
sampai pabila ppkm ni lah kada cuma ekonomi ja dampak nya yang bujur urang handak beibadah di masjid di ikas banar,0
tambang wajib parbulan saratus juta diluar listrik pandemi sudah tahunan labih jadi kamana mancari duit miliaran yu gasan manutupi pangeluarannya tu,0
alhamdulillah mudahan dibuka pulang majelis ilmu di mesjid raya mudahan allah manyamanakan urusannya aamiin,0
kadada keterangan saratus juta dari sekertaris masjid tersebut itu cuma komentar urang diatas kada bertanggung jawab,0
sadang ae di sidak komisi pemberantasan korupsi,0
kpk komisi pemberantasan korupsi,0
masa kalah lawan jalur tunanetra di murjani lawan jalan sakitar murjani banjarbaru kanapa bisa kayaitu kualitasnya,0
ulun gan kawa nah gawi akan mun di lem kayaitu wara,0
semangat,0
burung puyuh di makan biawak,0
kalau betul pesugihan banyak sudah menggawi tapi kadang dukun yang ngasih tau aja kada sugih kenapa dia tinggal masih di gubuk,0
gasan sekumpul purunnya mun bagus nyman jua urang datang malihat,0
nang lain cek jua,0
emot batu,0
pantau tarus megaproyeknya,0
hhmm weleh weleh,0
mana nang malam tadi madahi lain hoax jangan batantang tantangan jar apa bujuran kada hoax kadada sajarah limau nipis harat pada ayat suci al quran,0
dasarnya di kalsel ni mun ada tampat nang viral pasti datang sudah umpat bafoto,0
amun siang rancak urang mangatok lawang pas dibukai urang meantar paket,0
colek pang,0
mohon tindak lanjuti kanda,0
kada jadi baras,0
halo kpk,0
mudahan menindak lanjuti,0
bagaimana tanggapan pian nang urang sekumpul,0
silahkan angkat bicara,0
kamana sisanya,0
hantap pak,0
hakun didustai,0
tukang gawi nang panting lakas wan aku dapat duit,0
di mana nih yu,0
hantap bapak ,0
bagus ditinjak lanjuti,0
audit pak,0
kaya apa pak pulisi,0
luar biasa bapak lanjutkn pak mamai aja pa ai dasar bujur jua,0
tapuk tangan karana jarang ada nang bersuara lantang,0
semangat pak,0
sampai tuntas,0
bagus pak,0
gas paman,0
hantap pak ulun dukung bapak hagan manalusuri labih lanjut proyek kaya ini,0
kasian fasilitas apalagi jer sidin gasan disabilitas purun banar pemborong wan nang ampuh proyek ini,0
akhirnya ada nang menyuarakan isi hati ulun bila lewat situ asa miris melihat,0
setuju banar lawan sidin orang nang patut dicontoh wan paduli tarhadap keadaan fasilitas bangunan daerah tulung kapada kontraktor bartanggung jawab wan lakas diparbaiki dengan semestinya,0
unda ada meliat tetangga disablah di ketok urang tarus lawang sekalinya buhan koperasi batagihan hutang,0
disekumpul padahal ya allah ai,0
gagara kahantuan  ujung ujung nya malam maling nang bakeliaran,0
lanjutkan pak,0
kada jadi cair am,0
sekumpul loh ini saban tahun jutaan urang nang datang masa kayaitu hasil gawiannya,0
tukang perumahan,0
kanyang paman ae,0
pamburungnya asal bahujung banyak ja,0
kakuatan medsos sangat barbahaya,0
handak heran tapi,0
baya gasan dijajaki ngintuh ha kadapapa jua kalo nang manggawi maulah ngintuh gin lapah jua jadi biasakan haja mang ai wan kalo masalah dana pambangunan trotoarnya dibagi gasan tukang nang maulah ngintu lawan gasan bonus anggota dprd nang mausulakan pembangunan trotoar tuh jadi kda usah gin pian bamamai kaya itu bismillah mudahan jadi sekretaris dikantor gubernur chakks,0
amun nikmatnya kapantingan pribadi mambutakan kapantingan barsama,0
usut sampai tuntas,0
diwaluhinya sabanua,0
sarik banaran sidin dah pian pak ay selalu jadi favorit ulun,0
kpk mohon di usut tuntas bos,0
 guru tulung sampaikan kabupati kabupaten banjar kayapa kayaini solusinya,0
di tampat ulama besar waninya kalau pina kepuhunan,0
amun diandak ke youtube habis tu viral dasar bujur besugihan sidin,0
basit nang mana pulang nginih pina bamacam basitnya di habar subalah lain kisah pulang,0
di banjarbaru tuh di muka poltekkes tu sepanjangan bagus besemen kada betikap kayaitu haha,0
pekerja lokal atau naturalisasi pak,0
iya buhannya lah pinanya kalsel kada baik baik haja,0
hayu siapa palakunya tangkap,0
kpk,0
cung lah kada wani komen nah,0
ya kayaitulah rayat handak parcaya siapa lagi kalo lain dirinya surang,0
sanang ada nang angkat bicara samuga lakas di parbaiki,0
bang ,0
hahahahahahahahaha,0
kasian komen nang di semat akan di serang urang nang kada tau sarkas maka di ceramahi pulang,0
lawak gawiannya,0
semangat pak ,0
dimana mana boss proyek tu kaya kaya,0
proyek asal asalan nang panting jadi duit napa guna trotoar kalu manfaat tidak maksimal lawan gawiannya kualitas jelek,0
itu proyek datang kementerian pariwisata lain datang dana daerah atau apbd asa disanangkan gawiannya kurang rapi bahkan bisa mambahayakan soal kemiringan batu ditrotoar itu pernah baca berita kalo itu dihadapkan kakiblat atau nisa dijadikan shaf pas sambahnang samoga kawa di baiki lagi di proyek salanjutnya samoga dapat tukang nang baik datang jawa atau banjar karna samalam sampat bapandir lawan tukang nang menggawi trotar asal banjar inya ngopinya wan rukunya sampai tiga jam sadangkan tukang lain adanang istirahat satangha jam saban harinya samuga dapat kontraktor nang labih baik,0
sasuai lawan nang dijulungi jar,0
kaina pian viral mang,0
biasa lah pa kaya kada bisa haja dapat borongan gawian,0
hantap pa anang,0
korupsi ni talalu,0
kalo di banjar nang kuning tu kandal kandal pada apam,0
mewakili muntung nang samua malihat,0
masih jaman jual jual ngaran aku ading nya ini lah kakaknya ini lah cucunya ini lah ketemu sama malaikat mau ngomong kaya itu di hantam lu punya kepala,0
kayapa yu lah kada mangarti aku nah,0
dimamana ae kaitu ada pada tahu tapi kada wani manyuarakan badiaman manarai mun sidin nih wani manyuarakannya baik ae mun kira kira apa tanggapan nang di atas para wakil rayat malihat ngini,0
kaypa yu lah kada mangarti aku nah kakanakan manggawinya ni kayapa kah,0
usut sampe tuntas mang,0
mun cuci sepatu tas helm kada bepasswordan di rclean di jlraya krisna beruntung jaya banjarmasin terimakasih,0
pamilihan sudah parak tahu lah niatnya kayapa,0
acil nana usut,0
mari pak sebagai aparat nang mengayomi masyarakat banyak tulung di usut siapa sebujurnya si basit ini karena meresahkan banar bujur aja kami warga biasa dan siapapun itu kada diperkenangkan masuk area jembatan kenapa ada oknum oknum kaya ini sawat sawatnya berpesan lawan buhan pegawai proyek agar siapapun nang lalu mohon di bukakan karena jelas banar jembatan tu lain duit basit nang gasan maulah,0
han bararti kada aku jua nang marasa,0
umpat koment pulang disini mun kucing basit basapupu lwn kucingku kira aku nang parak rumah lawan jembatan tu kawa hajakah lewat jangan kucingku wara nang kawa lewat mun sawat kada kawa lewat jua aku kalo napa kucingnya kd kubariakan tu pang kucingku manolongi apalagi mun golongan darah kucingku sama lwn kucingnya,0
jangan dibiarakan pak,0
manyadihkan,0
langsung disambut himung oleh para napi lawan balsam balsam nang super hot,0
mohon jadi perhatian pak,0
ulun mendukung pian pak rosadi usut tuntas,0
di banjarmasin bagus trotoarnya sepanjang jalan yani asli batanam kada balem,0
baca komen nyimak,0
kada sahibar pedestrian kawasan sekumpul tu sadikit panghijauan bila ari panas karasaan panas ny efek kada tapi ada pohon wan banyak toko,0
sudah ku tangguh mulai awal,0
kamana seharusnya harus melapor kpk onbudman ri,0
amun maliat mulai vidio ni masih tabagus trotoar jln yani banjarmasing pang tahu aslinya lah ampun maaf ai kalu tasalah,0
hayu kam di mamai sidin,0
jar habar nang ampun proyek mulai samalam sudah kada tapi kawa karuan guring,0
duit ya habis mamboking kamar bahiburan hujungan ya,0
di usut duitnya lah tuh,0
bahannya lagi kamana,0
pas melihat videonya nih ulun handak mencobai jua lewat jembatan hanyar tu tadi sekalinya kada dibariakannya lewat pinanya sudah beganti paswordnya napang banyak nang tahuan sudah,0
amun bepadah ading basit kada mempan lagi cuba di ganti lawan aku ading rasit ,0
hantap mang,0
katuju ulun lihat jalan di sekumpul di baiki sudah bagus tapi kayaitu pang gawiannya,0
alcohol bapandir,0
duh ma kayaitu gawiannya,0
kayapa ni wk adoh bujangan kaya buhan ikam nang cucuk kena mun dapat project pemerintah kada baculas,0
umur barapa garang korban nya maka dibawah umur jar dibwah umur ketia tahu di minuman,0
jalan manuju guru wali allah saharusnya diulah bagus supaya dapar barakah nang maulah jalan,0
hantap bapak anang sihat salalau pak,0
banyaknya warung,0
handak heran tapi ini di wakanda,0
nang jadi parhatian ulun adalah mantan anggota dprd waktu jadi anggota dprd apakah sedetail itu beliau ataukh ini hanya suatu skema menarik simpati masyarakat agar bisa duduk kembali waallahualam,0
handak heran tapi ini indonesia,0
sehat selalu untuk pak ara sapakat lawan sidin utamakan kualitas jangan asal bagawi aur tuntung banyak haja nang dipirakan ,0
sudah dipadahakan mulai dahulu oleh abah guru jangan di adakan mtq tapi ngalih ae mucil,0
bismillah dalapan bulan manuju rajab di tunggu akhir jalan hasil jadinya,0
padahal lawas ae sudah handak mengkritik soal ngini malah mulai hanyar tuntung samalam gin sudah tahu bahwa kaya ini gawiannya cuma takutan nahhh sekalinya ada nang mawakil akan sudah jadi rasa himung ae dah nah ada nang mengkritik akan terima kasih pa lah sudah mawakili ulun wan masyarakat lainnya jua nah soalnya nang kaya buhan kami ni kadada sekolahnya handak mengkritik kayaitu bahujung nganga banar ae kaina mun di gartak urang balik,0
nang bisi cartridge kosong jangan dibuang lah kaka baik jadi duit kami nampung nang balum pernah direfil,0
ya kayaitu pang handak heran tapi kabupaten banjar,0
pemilu,0
maka oktober nih jadi tuan rumah lo mtq tingkat nasional mudahan kada terulang lagi mudahan bintang tamunya maher zain,0
inya dasarnya anu ai takuni ja pasti kaya itu orang banjar jawabanya,0
minta solusinya pak,0
mantan dprd pas masih aktif jadi dprd kanapa kada di awasi proyeknya pak mantan,0
salah takunan pak,0
angkat sidin jadi presiden,0
han sabalum manjulung proyek suatu cv kah apa kah di cek ae dulu kayapa kinerjanya di lapangan hasil gawiannya kayapa mun kada jelas sing julung julung ya hasilnya mengecewakan ampun maaf minta rela pun lun asal beucap,0
pakai pahat masih rakat lem korea,0
korupsi,0
bartindak lah dengan jujur wan amanah bangun lah sasuai anggaran hidup manjadi berkah mati pun manjadi amal zariah,0
parah,0
amun sudah terbiasa ni ngalih jadi di anggap nya biasa haja kada tahu lagi wadah apa dan dimana kada tapandang lagi acara mtq di adakan hagan apa ,0
polri ,0
lanjutkan pak usut terus,0
harusnya panitia hancap tanggap kan kedengaran aj lagu nang dibawakan nya lain lagu religi lagi masa masa kada kedangaran,0
dasar kaya itu mun hubungannya banyak,0
mudahan di baiki lagi rugi habis duit banyak kakaitu ja hasilnya kada sesuai harapan rayat,0
jangan salahakan ibu nang manianakan,0
semoga kawa bantu mamberikan lim perikit nang lebih berikit,0
harusnya di awasi ,0
rasa ku jua lah mun lain urang kita nang manggawi dasar kada cocok pang fungsi revitalisasinya harusnya tu dihiga jembatan irigasi kada jadi taman tapi parkiran bus lantaran sekumpul itu gasan wisata religi atau ziarah,0
sebenarnya pas acara inti nang dibawakan lagu sholawat pas acara ditutup nang dibawakan lagu gambus tapi entah kenapa pas petinggi dan undangan sudah bulikan lagu nya berubah jadi aneh,0
amun kabagian sisanya kira kira pacangan abut lah nyata ranai jua,0
ka masigit basapatu bagamis hantap,0
buhan gambus nya nang kada tahu di suasana mambawa lagu itu,0
pakai sapatu habis tu harus pakai jaket kulit salawar kada bulih handap harus bapalindung lintuhut lawan sik,0
pian kena rajianya dimuka pasar aja pak ae biar pian tahu kayapa kakuatan mama mama,0
basandal kada bulih bararti mun kada basandal kadapapa lah ,0
jadi harus pakai sapatu pantofel kah,0
akhir jaman sudah jadi banyak nang pina kada mangaruan,0
membari supan kab banjar panitia harus tanggung jawab jangan baya klarifikasi dan minta maaf di atas kertas ja,0
mtq kehilangan marwahnya dimana memuliakan alquran dengan bacaan namun penutupan diakhirkaya kadada akhlak dan marwahnya,0
kada kawa mambayangakan mama ku kapasar basapatu,0
ulun kadada duit hagan nukar sapatu pak polisi sandal japit ulun ja bawahnya pakai kokot saking kadada duitnya,0
nilai plus nya bagi nang rancak memakai jalan membayar labih banyak nang memakai sedikit bayarnya dikit jua minus nya motor dan mobil bodong curian bisa jadi makin marak tinggal pindah kota ganti plat palsu dan ganti warna body aman sudah dari razia jadi demi keamanan ulun tetap pilih sistem yang sekarang bayar pajak tahunan,0
tukar akan dulu sapatunya hakun ai ulun,0
sakatika saham sandal japit langsung turun,0
kainanya pakai baju kaos oblong dilarang jua pas bakandaraan alasannya bisa masuk angin manggangu konsentrasi pangandara,0
jangan kada ingat bawa stnk,0
kalau parjalanan jauh sangat parlu basapatu ini disuruh kuitan kawarung nukar acan salang masang sapatu lah pa tadahulu panai melayang dirumah,0
kada kayatu kadada saweran jar penyanyi,0
sangat disayangkan kajadian di acara nang religius dan di kabupaten nang terkenal religius banar,0
kawarung basapatu,0
jangan di lapangan haja di tangani sandal japit mun kawa nang di dalam perkantoran kada boleh jua sandal japit masalahnya mambahayakan kalo ta cucuk paku tambus,0
isuk tulak kakabun pakai setelan jas langkap,0
mun pakai sandal japit tapi bemotor bulih aja kah kalau ai disariki jua,0
mudahan ada pambagian sapatu gratis,0
basandal selop boleh lo kada di japit,0
razia sandal gapit kah kena pulang ni,0
belajar lagi gin tentang isi kandungan al quran bujur bujur mun sudah belajar bujur bujur sudah bisa ma amal akan di kahidupan sehari hari hanyar ada kan lagi kegiatan kaya ini supaya tau tujuan asli mambaca al quran gasan di baca wara gasan di lomba akan wara gasan babagusan suara wara atau gsan di ambil ilmu nya,0
parah acara nang agamis dirusak dengan lawan musik nang bertolak belakang ya allah,0
umay paraturan apa lagi mama mama bakandaraan badastar kapasar pakai sapatu,0
wk sudah ku tangguh isi komen nya,0
paraturan apa lagi ini,0
lawan ulah lagi pak paraturan biar rami di larang mamakai bulu mata palsu supaya tarhindar dari pandangan nang berdebu atau bapasir ,0
tukarakan sapatu pak,0
ya allah lakas lakas pang mars dibuka hagan umum,0
kanapa pak pian ditilang karna basandal,0
adakah kawan nambahi modal gasan beusaha bajual sapatu,0
jangan kada ingat mambawa kartu vaksin,0
supan anu ai,0
mambari supan maka urang nya banyak banar pulang harus nya panitia nya manegur,0
lah tadi hanyar bulik karumah datang kantor karana ada nang di antar atumat basandal japit haja sandal nippon nang panting nyaman ,0
sandal japit haja nang kada bulih lo sandal nang jenis lain kawa haja bararti,0
pentingnya beradap dulu baru berilmu,0
panitianya lain asli urang kalimantan sako makanya kyaitu,0
dasar harusnya kayaitu biar labih aman,0
handak heran tapi ini indonesia sanak lah,0
masih kada paham maksudnya min tulung mimin nang manjalaskan,0
macam macam ja,0
ulun nang katuju basandal japit langsung sadih melihat berita ini,0
tukarakan,0
panitia nang penyelenggara harus mambari klarifikasi,0
ia am maka orang tahu daerah martapura nang terkenal lawan kota santrinya tercoreng lawan urang nang kada tahu di adab dan situasi dalam acara apa ini,0
pacangan rami toko sapatu,0
menyupani banjar ja penonton nya jua nang disana tegadaikan iman jadinya kesurupan mendangar musik panitianya bujurlah islam,0
sadang dah di youtube tapi kada usah sampai ke ig jua tapi sudah ai karna sudah tarsebar di jadi akan gasan pelajaran ja sebelum memviralkan,0
balarang pulang sandal gapit,0
peraturan nang mudah di langgar,0
nasib bujur,0
harus diberi sangsi jua itu pemusik nya lawan penyayinya kada tahu tempatnya ,0
bikin macet,0
nah am rasa supan membaca nah,0
kada,0
di hulu sungai pertamax kosong di spbu adanya pertalite tapi diparak spbu nya alhamdulillah banyak pertamax dalam botol atau pom mini nang langka didalam spbu nya haja tapi dieceran banyak haja dua belas ribu haja salitar,0
